sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,f_score,thr,quantifier,model,pre_trained
7,10,0.0,0.0,0.03,0.03,1.0,0.0,0.4828014373779297,HDy,resnet50,1
7,10,0.0,0.0,0.0,0.0,1.0,0.0,0.5,SORD,resnet50,1
8,10,0.0,0.0,0.1,0.1,0.9,0.0,0.5,CC,resnet50,1
8,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,ACC,resnet50,1
8,10,0.0,0.0,0.09,0.09,0.9,0.0,0.5571994781494141,X,resnet50,1
8,10,0.0,0.0,0.1,0.1,0.9,0.0,0.5,MAX,resnet50,1
8,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,T50,resnet50,1
8,10,0.0,0.0,0.07,0.07,0.9,0.0,0.5571994781494141,MS,resnet50,1
8,10,0.0,0.0,0.02,0.02,0.9,0.0,0.5571994781494141,DyS,resnet50,1
8,10,0.0,0.0,0.06,0.06,0.9,0.0,0.5571994781494141,HDy,resnet50,1
8,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,SORD,resnet50,1
9,10,0.0,0.0,0.2,0.2,0.8,0.0,0.5,CC,resnet50,1
9,10,0.0,0.0,0.09,0.09,0.9,0.0,0.5156993865966797,ACC,resnet50,1
9,10,0.0,0.0,0.01,0.01,0.9,0.0,0.5156993865966797,X,resnet50,1
9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,MAX,resnet50,1
9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,T50,resnet50,1
9,10,0.0,0.0,0.03,0.03,0.9,0.0,0.5156993865966797,MS,resnet50,1
9,10,0.0,0.0,0.02,0.02,0.9,0.0,0.5156993865966797,DyS,resnet50,1
9,10,0.0,0.0,0.03,0.03,0.9,0.0,0.5156993865966797,HDy,resnet50,1
9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,SORD,resnet50,1
10,10,0.0,0.0,0.1,0.1,0.9,0.0,0.5,CC,resnet50,1
10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,ACC,resnet50,1
10,10,0.0,0.0,0.01,0.01,0.9,0.0,0.5063991546630859,X,resnet50,1
10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,MAX,resnet50,1
10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,T50,resnet50,1
10,10,0.0,0.0,0.08,0.08,0.9,0.0,0.5063991546630859,MS,resnet50,1
10,10,0.0,0.0,0.02,0.02,0.9,0.0,0.5063991546630859,DyS,resnet50,1
10,10,0.0,0.0,0.03,0.03,0.9,0.0,0.5063991546630859,HDy,resnet50,1
10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.75,SORD,resnet50,1
1,10,0.05,0.0,0.1,0.1,0.9,0.0,0.5,CC,resnet50,1
1,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,ACC,resnet50,1
1,10,0.05,0.0,0.01,0.01,1.0,0.0,0.5076007843017578,X,resnet50,1
1,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,MAX,resnet50,1
1,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,T50,resnet50,1
1,10,0.05,0.0,0.05,0.05,1.0,0.0,0.5076007843017578,MS,resnet50,1
1,10,0.05,0.0,0.02,0.02,1.0,0.0,0.5076007843017578,DyS,resnet50,1
1,10,0.05,0.0,0.03,0.03,1.0,0.0,0.5076007843017578,HDy,resnet50,1
1,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,SORD,resnet50,1
2,10,0.05,0.0,0.1,0.1,0.9,0.0,0.5,CC,resnet50,1
2,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,ACC,resnet50,1
2,10,0.05,0.0,0.09,0.09,0.9,0.0,0.5389995574951172,X,resnet50,1
2,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,MAX,resnet50,1
2,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,T50,resnet50,1
2,10,0.05,0.0,0.02,0.02,0.9,0.0,0.5389995574951172,MS,resnet50,1
2,10,0.05,0.0,0.02,0.02,0.9,0.0,0.5389995574951172,DyS,resnet50,1
2,10,0.05,0.0,0.03,0.03,0.9,0.0,0.5389995574951172,HDy,resnet50,1
2,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,SORD,resnet50,1
3,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,CC,resnet50,1
3,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,ACC,resnet50,1
