sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,quantifier
1,90,0.7,0.7,0.38,0.32,0.61,CC
1,90,0.7,0.7,0.69,0.01,0.79,ACC
1,90,0.7,0.7,0.6,0.1,0.79,X
1,90,0.7,0.7,0.73,0.03,0.83,MAX
1,90,0.7,0.7,0.69,0.01,0.79,T50
1,90,0.7,0.7,0.69,0.01,0.79,MS
1,90,0.7,0.7,0.69,0.01,0.79,DyS
1,90,0.7,0.7,0.69,0.01,0.79,HDy
1,90,0.7,0.7,0.69,0.01,0.79,SORD
2,90,0.7,0.7,0.39,0.31,0.62,CC
2,90,0.7,0.7,0.71,0.01,0.79,ACC
2,90,0.7,0.7,0.57,0.13,0.77,X
2,90,0.7,0.7,0.66,0.04,0.79,MAX
2,90,0.7,0.7,0.71,0.01,0.79,T50
2,90,0.7,0.7,0.57,0.13,0.77,MS
2,90,0.7,0.7,0.71,0.01,0.79,DyS
2,90,0.7,0.7,0.66,0.04,0.79,HDy
2,90,0.7,0.7,0.65,0.05,0.79,SORD
3,90,0.7,0.7,0.44,0.26,0.63,CC
3,90,0.7,0.7,0.83,0.13,0.81,ACC
3,90,0.7,0.7,0.57,0.13,0.73,X
3,90,0.7,0.7,0.73,0.03,0.74,MAX
3,90,0.7,0.7,0.84,0.14,0.8,T50
3,90,0.7,0.7,0.73,0.03,0.74,MS
3,90,0.7,0.7,0.85,0.15,0.82,DyS
3,90,0.7,0.7,0.74,0.04,0.76,HDy
3,90,0.7,0.7,0.72,0.02,0.74,SORD
1,90,0.8,0.8,0.44,0.36,0.62,CC
1,90,0.8,0.8,0.83,0.03,0.8,ACC
1,90,0.8,0.8,0.49,0.31,0.64,X
1,90,0.8,0.8,0.73,0.07,0.73,MAX
1,90,0.8,0.8,0.84,0.04,0.82,T50
1,90,0.8,0.8,0.73,0.07,0.73,MS
1,90,0.8,0.8,0.85,0.05,0.82,DyS
1,90,0.8,0.8,0.74,0.06,0.73,HDy
1,90,0.8,0.8,0.72,0.08,0.71,SORD
2,90,0.8,0.8,0.4,0.4,0.56,CC
2,90,0.8,0.8,0.74,0.06,0.77,ACC
2,90,0.8,0.8,0.71,0.09,0.73,X
2,90,0.8,0.8,0.73,0.07,0.74,MAX
2,90,0.8,0.8,0.74,0.06,0.77,T50
2,90,0.8,0.8,0.73,0.07,0.74,MS
2,90,0.8,0.8,0.74,0.06,0.77,DyS
2,90,0.8,0.8,0.72,0.08,0.74,HDy
2,90,0.8,0.8,0.72,0.08,0.74,SORD
3,90,0.8,0.8,0.43,0.37,0.61,CC
3,90,0.8,0.8,0.81,0.01,0.81,ACC
3,90,0.8,0.8,0.55,0.25,0.7,X
3,90,0.8,0.8,0.64,0.16,0.7,MAX
3,90,0.8,0.8,0.82,0.02,0.82,T50
3,90,0.8,0.8,0.74,0.06,0.73,MS
3,90,0.8,0.8,0.82,0.02,0.82,DyS
3,90,0.8,0.8,0.67,0.13,0.72,HDy
3,90,0.8,0.8,0.66,0.14,0.71,SORD
1,90,0.9,0.9,0.5,0.4,0.58,CC
1,90,0.9,0.9,0.98,0.08,0.91,ACC
1,90,0.9,0.9,0.74,0.16,0.82,X
1,90,0.9,0.9,0.9,0.0,0.91,MAX
1,90,0.9,0.9,0.98,0.08,0.91,T50
1,90,0.9,0.9,0.74,0.16,0.82,MS
1,90,0.9,0.9,0.98,0.08,0.91,DyS
1,90,0.9,0.9,0.85,0.05,0.88,HDy
1,90,0.9,0.9,0.89,0.01,0.9,SORD
2,90,0.9,0.9,0.47,0.43,0.57,CC
2,90,0.9,0.9,0.9,0.0,0.89,ACC
2,90,0.9,0.9,0.74,0.16,0.8,X
2,90,0.9,0.9,0.8,0.1,0.86,MAX
2,90,0.9,0.9,0.9,0.0,0.89,T50
2,90,0.9,0.9,0.74,0.16,0.8,MS
2,90,0.9,0.9,0.9,0.0,0.89,DyS
2,90,0.9,0.9,0.8,0.1,0.86,HDy
2,90,0.9,0.9,0.81,0.09,0.87,SORD
3,90,0.9,0.9,0.47,0.43,0.57,CC
3,90,0.9,0.9,0.9,0.0,0.91,ACC
3,90,0.9,0.9,0.77,0.13,0.8,X
3,90,0.9,0.9,0.8,0.1,0.81,MAX
3,90,0.9,0.9,0.9,0.0,0.91,T50
3,90,0.9,0.9,0.77,0.13,0.8,MS
3,90,0.9,0.9,0.9,0.0,0.91,DyS
3,90,0.9,0.9,0.83,0.07,0.84,HDy
3,90,0.9,0.9,0.82,0.08,0.83,SORD
1,90,1.0,1.0,0.47,0.53,0.47,CC
1,90,1.0,1.0,0.9,0.1,0.89,ACC
1,90,1.0,1.0,0.82,0.18,0.81,X
1,90,1.0,1.0,0.9,0.1,0.89,MAX
1,90,1.0,1.0,0.9,0.1,0.89,T50
1,90,1.0,1.0,0.82,0.18,0.81,MS
1,90,1.0,1.0,0.9,0.1,0.89,DyS
1,90,1.0,1.0,0.83,0.17,0.83,HDy
1,90,1.0,1.0,0.87,0.13,0.87,SORD
2,90,1.0,1.0,0.5,0.5,0.5,CC
2,90,1.0,1.0,0.98,0.02,0.98,ACC
2,90,1.0,1.0,0.88,0.12,0.89,X
2,90,1.0,1.0,0.92,0.08,0.91,MAX
2,90,1.0,1.0,0.98,0.02,0.98,T50
2,90,1.0,1.0,0.95,0.05,0.94,MS
2,90,1.0,1.0,0.98,0.02,0.98,DyS
2,90,1.0,1.0,0.96,0.04,0.97,HDy
2,90,1.0,1.0,0.96,0.04,0.97,SORD
3,90,1.0,1.0,0.53,0.47,0.53,CC
3,90,1.0,1.0,1.0,0.0,1.0,ACC
3,90,1.0,1.0,0.91,0.09,0.91,X
3,90,1.0,1.0,0.99,0.01,0.99,MAX
3,90,1.0,1.0,1.0,0.0,1.0,T50
3,90,1.0,1.0,0.99,0.01,0.99,MS
3,90,1.0,1.0,1.0,0.0,1.0,DyS
3,90,1.0,1.0,0.97,0.03,0.98,HDy
3,90,1.0,1.0,1.0,0.0,1.0,SORD
