sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,quantifier
1,90,0.3,0.3,0.17,0.13,0.88,HDy
1,90,0.3,0.3,0.2,0.1,0.9,SORD
2,90,0.3,0.3,0.21,0.09,0.89,CC
2,90,0.3,0.3,0.27,0.03,0.96,ACC
2,90,0.3,0.3,0.28,0.02,0.96,PCC
2,90,0.3,0.3,0.23,0.07,0.91,PACC
2,90,0.3,0.3,0.21,0.09,0.89,X
2,90,0.3,0.3,0.2,0.1,0.88,MAX
2,90,0.3,0.3,0.18,0.12,0.87,T50
2,90,0.3,0.3,0.24,0.06,0.91,MS
2,90,0.3,0.3,0.22,0.08,0.89,DyS
2,90,0.3,0.3,0.18,0.12,0.87,HDy
2,90,0.3,0.3,0.23,0.07,0.91,SORD
3,90,0.3,0.3,0.16,0.14,0.86,CC
3,90,0.3,0.3,0.2,0.1,0.9,ACC
3,90,0.3,0.3,0.25,0.05,0.94,PCC
3,90,0.3,0.3,0.17,0.13,0.87,PACC
3,90,0.3,0.3,0.17,0.13,0.87,X
3,90,0.3,0.3,0.15,0.15,0.86,MAX
3,90,0.3,0.3,0.16,0.14,0.86,T50
3,90,0.3,0.3,0.19,0.11,0.89,MS
3,90,0.3,0.3,0.19,0.11,0.89,DyS
3,90,0.3,0.3,0.17,0.13,0.87,HDy
3,90,0.3,0.3,0.18,0.12,0.89,SORD
1,90,0.4,0.4,0.26,0.14,0.86,CC
1,90,0.4,0.4,0.34,0.06,0.9,ACC
1,90,0.4,0.4,0.34,0.06,0.9,PCC
1,90,0.4,0.4,0.3,0.1,0.9,PACC
1,90,0.4,0.4,0.31,0.09,0.91,X
1,90,0.4,0.4,0.3,0.1,0.9,MAX
1,90,0.4,0.4,0.31,0.09,0.91,T50
1,90,0.4,0.4,0.33,0.07,0.91,MS
1,90,0.4,0.4,0.32,0.08,0.91,DyS
1,90,0.4,0.4,0.28,0.12,0.89,HDy
1,90,0.4,0.4,0.33,0.07,0.91,SORD
2,90,0.4,0.4,0.3,0.1,0.9,CC
2,90,0.4,0.4,0.4,0.0,0.93,ACC
2,90,0.4,0.4,0.34,0.06,0.92,PCC
2,90,0.4,0.4,0.34,0.06,0.92,PACC
2,90,0.4,0.4,0.3,0.1,0.9,X
2,90,0.4,0.4,0.27,0.13,0.88,MAX
2,90,0.4,0.4,0.33,0.07,0.93,T50
2,90,0.4,0.4,0.37,0.03,0.93,MS
2,90,0.4,0.4,0.33,0.07,0.93,DyS
2,90,0.4,0.4,0.25,0.15,0.86,HDy
2,90,0.4,0.4,0.37,0.03,0.93,SORD
3,90,0.4,0.4,0.23,0.17,0.83,CC
3,90,0.4,0.4,0.3,0.1,0.88,ACC
3,90,0.4,0.4,0.31,0.09,0.89,PCC
3,90,0.4,0.4,0.26,0.14,0.87,PACC
3,90,0.4,0.4,0.27,0.13,0.87,X
3,90,0.4,0.4,0.25,0.15,0.86,MAX
3,90,0.4,0.4,0.27,0.13,0.87,T50
3,90,0.4,0.4,0.29,0.11,0.89,MS
3,90,0.4,0.4,0.28,0.12,0.89,DyS
3,90,0.4,0.4,0.28,0.12,0.89,HDy
3,90,0.4,0.4,0.28,0.12,0.89,SORD
1,90,0.5,0.5,0.31,0.19,0.81,CC
1,90,0.5,0.5,0.41,0.09,0.9,ACC
1,90,0.5,0.5,0.39,0.11,0.89,PCC
1,90,0.5,0.5,0.37,0.13,0.87,PACC
1,90,0.5,0.5,0.42,0.08,0.9,X
1,90,0.5,0.5,0.39,0.11,0.89,MAX
1,90,0.5,0.5,0.42,0.08,0.9,T50
1,90,0.5,0.5,0.42,0.08,0.9,MS
1,90,0.5,0.5,0.41,0.09,0.9,DyS
1,90,0.5,0.5,0.38,0.12,0.89,HDy
1,90,0.5,0.5,0.42,0.08,0.9,SORD
2,90,0.5,0.5,0.31,0.19,0.79,CC
2,90,0.5,0.5,0.41,0.09,0.89,ACC
2,90,0.5,0.5,0.35,0.15,0.83,PCC
2,90,0.5,0.5,0.33,0.17,0.81,PACC
2,90,0.5,0.5,0.4,0.1,0.88,X
2,90,0.5,0.5,0.39,0.11,0.87,MAX
2,90,0.5,0.5,0.24,0.26,0.74,T50
2,90,0.5,0.5,0.37,0.13,0.86,MS
2,90,0.5,0.5,0.36,0.14,0.83,DyS
2,90,0.5,0.5,0.31,0.19,0.79,HDy
2,90,0.5,0.5,0.37,0.13,0.86,SORD
3,90,0.5,0.5,0.33,0.17,0.83,CC
3,90,0.5,0.5,0.44,0.06,0.88,ACC
3,90,0.5,0.5,0.39,0.11,0.89,PCC
3,90,0.5,0.5,0.39,0.11,0.89,PACC
3,90,0.5,0.5,0.43,0.07,0.89,X
3,90,0.5,0.5,0.4,0.1,0.9,MAX
3,90,0.5,0.5,0.4,0.1,0.9,T50
3,90,0.5,0.5,0.43,0.07,0.89,MS
3,90,0.5,0.5,0.42,0.08,0.91,DyS
3,90,0.5,0.5,0.38,0.12,0.88,HDy
3,90,0.5,0.5,0.42,0.08,0.91,SORD
1,90,0.6,0.6,0.42,0.18,0.8,CC
1,90,0.6,0.6,0.57,0.03,0.92,ACC
1,90,0.6,0.6,0.47,0.13,0.84,PCC
1,90,0.6,0.6,0.5,0.1,0.88,PACC
1,90,0.6,0.6,0.55,0.05,0.91,X
1,90,0.6,0.6,0.53,0.07,0.89,MAX
1,90,0.6,0.6,0.51,0.09,0.87,T50
1,90,0.6,0.6,0.56,0.04,0.91,MS
1,90,0.6,0.6,0.55,0.05,0.91,DyS
1,90,0.6,0.6,0.51,0.09,0.87,HDy
1,90,0.6,0.6,0.56,0.04,0.91,SORD
2,90,0.6,0.6,0.38,0.22,0.76,CC
2,90,0.6,0.6,0.51,0.09,0.87,ACC
2,90,0.6,0.6,0.43,0.17,0.8,PCC
2,90,0.6,0.6,0.44,0.16,0.82,PACC
2,90,0.6,0.6,0.46,0.14,0.84,X
2,90,0.6,0.6,0.43,0.17,0.8,MAX
2,90,0.6,0.6,0.42,0.18,0.79,T50
2,90,0.6,0.6,0.49,0.11,0.87,MS
2,90,0.6,0.6,0.48,0.12,0.87,DyS
2,90,0.6,0.6,0.38,0.22,0.76,HDy
2,90,0.6,0.6,0.49,0.11,0.87,SORD
3,90,0.6,0.6,0.38,0.22,0.78,CC
3,90,0.6,0.6,0.51,0.09,0.87,ACC
3,90,0.6,0.6,0.42,0.18,0.82,PCC
3,90,0.6,0.6,0.43,0.17,0.83,PACC
3,90,0.6,0.6,0.48,0.12,0.88,X
3,90,0.6,0.6,0.44,0.16,0.83,MAX
3,90,0.6,0.6,0.31,0.29,0.71,T50
3,90,0.6,0.6,0.48,0.12,0.88,MS
3,90,0.6,0.6,0.46,0.14,0.87,DyS
3,90,0.6,0.6,0.44,0.16,0.83,HDy
3,90,0.6,0.6,0.48,0.12,0.88,SORD
1,90,0.7,0.7,0.43,0.27,0.73,CC
1,90,0.7,0.7,0.59,0.11,0.87,ACC
1,90,0.7,0.7,0.48,0.22,0.78,PCC
1,90,0.7,0.7,0.51,0.19,0.81,PACC
1,90,0.7,0.7,0.6,0.1,0.88,X
1,90,0.7,0.7,0.56,0.14,0.84,MAX
1,90,0.7,0.7,0.44,0.26,0.73,T50
1,90,0.7,0.7,0.58,0.12,0.86,MS
1,90,0.7,0.7,0.57,0.13,0.84,DyS
1,90,0.7,0.7,0.55,0.15,0.84,HDy
1,90,0.7,0.7,0.57,0.13,0.84,SORD
2,90,0.7,0.7,0.5,0.2,0.8,CC
2,90,0.7,0.7,0.69,0.01,0.86,ACC
2,90,0.7,0.7,0.53,0.17,0.82,PCC
2,90,0.7,0.7,0.61,0.09,0.91,PACC
2,90,0.7,0.7,0.63,0.07,0.89,X
2,90,0.7,0.7,0.61,0.09,0.91,MAX
2,90,0.7,0.7,0.69,0.01,0.86,T50
2,90,0.7,0.7,0.66,0.04,0.87,MS
2,90,0.7,0.7,0.64,0.06,0.89,DyS
2,90,0.7,0.7,0.59,0.11,0.89,HDy
2,90,0.7,0.7,0.66,0.04,0.87,SORD
3,90,0.7,0.7,0.46,0.24,0.76,CC
3,90,0.7,0.7,0.63,0.07,0.91,ACC
3,90,0.7,0.7,0.5,0.2,0.8,PCC
3,90,0.7,0.7,0.56,0.14,0.86,PACC
3,90,0.7,0.7,0.63,0.07,0.91,X
3,90,0.7,0.7,0.59,0.11,0.87,MAX
3,90,0.7,0.7,0.51,0.19,0.81,T50
3,90,0.7,0.7,0.62,0.08,0.89,MS
3,90,0.7,0.7,0.6,0.1,0.88,DyS
3,90,0.7,0.7,0.57,0.13,0.88,HDy
3,90,0.7,0.7,0.62,0.08,0.89,SORD
1,90,0.8,0.8,0.57,0.23,0.77,CC
1,90,0.8,0.8,0.79,0.01,0.97,ACC
1,90,0.8,0.8,0.6,0.2,0.8,PCC
1,90,0.8,0.8,0.71,0.09,0.91,PACC
1,90,0.8,0.8,0.77,0.03,0.98,X
1,90,0.8,0.8,0.74,0.06,0.93,MAX
1,90,0.8,0.8,0.71,0.09,0.91,T50
1,90,0.8,0.8,0.78,0.02,0.97,MS
1,90,0.8,0.8,0.75,0.05,0.96,DyS
1,90,0.8,0.8,0.71,0.09,0.91,HDy
1,90,0.8,0.8,0.78,0.02,0.97,SORD
2,90,0.8,0.8,0.56,0.24,0.76,CC
2,90,0.8,0.8,0.77,0.03,0.91,ACC
2,90,0.8,0.8,0.58,0.22,0.78,PCC
2,90,0.8,0.8,0.67,0.13,0.88,PACC
2,90,0.8,0.8,0.76,0.04,0.9,X
2,90,0.8,0.8,0.74,0.06,0.89,MAX
2,90,0.8,0.8,0.64,0.16,0.84,T50
2,90,0.8,0.8,0.75,0.05,0.9,MS
2,90,0.8,0.8,0.77,0.03,0.91,DyS
2,90,0.8,0.8,0.77,0.03,0.91,HDy
2,90,0.8,0.8,0.75,0.05,0.9,SORD
3,90,0.8,0.8,0.5,0.3,0.7,CC
3,90,0.8,0.8,0.69,0.11,0.87,ACC
3,90,0.8,0.8,0.55,0.25,0.74,PCC
3,90,0.8,0.8,0.6,0.2,0.8,PACC
3,90,0.8,0.8,0.74,0.06,0.91,X
3,90,0.8,0.8,0.72,0.08,0.89,MAX
3,90,0.8,0.8,0.56,0.24,0.76,T50
3,90,0.8,0.8,0.68,0.12,0.86,MS
3,90,0.8,0.8,0.72,0.08,0.89,DyS
3,90,0.8,0.8,0.66,0.14,0.83,HDy
3,90,0.8,0.8,0.68,0.12,0.86,SORD
1,90,0.9,0.9,0.67,0.23,0.74,CC
1,90,0.9,0.9,0.93,0.03,0.94,ACC
1,90,0.9,0.9,0.67,0.23,0.74,PCC
1,90,0.9,0.9,0.81,0.09,0.84,PACC
1,90,0.9,0.9,0.89,0.01,0.92,X
1,90,0.9,0.9,0.85,0.05,0.88,MAX
1,90,0.9,0.9,0.76,0.14,0.83,T50
1,90,0.9,0.9,0.91,0.01,0.92,MS
1,90,0.9,0.9,0.93,0.03,0.94,DyS
1,90,0.9,0.9,0.9,0.0,0.91,HDy
1,90,0.9,0.9,0.9,0.0,0.91,SORD
2,90,0.9,0.9,0.56,0.34,0.66,CC
2,90,0.9,0.9,0.77,0.13,0.86,ACC
2,90,0.9,0.9,0.59,0.31,0.69,PCC
2,90,0.9,0.9,0.66,0.24,0.76,PACC
2,90,0.9,0.9,0.8,0.1,0.88,X
2,90,0.9,0.9,0.78,0.12,0.86,MAX
2,90,0.9,0.9,0.62,0.28,0.72,T50
2,90,0.9,0.9,0.75,0.15,0.84,MS
2,90,0.9,0.9,0.81,0.09,0.89,DyS
2,90,0.9,0.9,0.79,0.11,0.87,HDy
2,90,0.9,0.9,0.75,0.15,0.84,SORD
3,90,0.9,0.9,0.64,0.26,0.74,CC
3,90,0.9,0.9,0.89,0.01,0.94,ACC
3,90,0.9,0.9,0.64,0.26,0.74,PCC
3,90,0.9,0.9,0.76,0.14,0.87,PACC
3,90,0.9,0.9,0.88,0.02,0.94,X
3,90,0.9,0.9,0.84,0.06,0.91,MAX
3,90,0.9,0.9,0.62,0.28,0.72,T50
3,90,0.9,0.9,0.88,0.02,0.94,MS
3,90,0.9,0.9,0.88,0.02,0.94,DyS
3,90,0.9,0.9,0.86,0.04,0.92,HDy
3,90,0.9,0.9,0.87,0.03,0.92,SORD
1,90,1.0,1.0,0.63,0.37,0.63,CC
1,90,1.0,1.0,0.87,0.13,0.88,ACC
1,90,1.0,1.0,0.68,0.32,0.69,PCC
1,90,1.0,1.0,0.79,0.21,0.79,PACC
1,90,1.0,1.0,0.97,0.03,0.98,X
1,90,1.0,1.0,0.96,0.04,0.97,MAX
1,90,1.0,1.0,0.84,0.16,0.84,T50
1,90,1.0,1.0,0.89,0.11,0.89,MS
1,90,1.0,1.0,1.0,0.0,1.0,DyS
1,90,1.0,1.0,0.97,0.03,0.98,HDy
1,90,1.0,1.0,0.88,0.12,0.89,SORD
2,90,1.0,1.0,0.6,0.4,0.6,CC
2,90,1.0,1.0,0.83,0.17,0.83,ACC
2,90,1.0,1.0,0.64,0.36,0.63,PCC
2,90,1.0,1.0,0.73,0.27,0.73,PACC
2,90,1.0,1.0,0.91,0.09,0.91,X
2,90,1.0,1.0,0.88,0.12,0.88,MAX
2,90,1.0,1.0,0.71,0.29,0.71,T50
2,90,1.0,1.0,0.83,0.17,0.83,MS
2,90,1.0,1.0,0.99,0.01,0.99,DyS
2,90,1.0,1.0,0.94,0.06,0.93,HDy
2,90,1.0,1.0,0.83,0.17,0.83,SORD
3,90,1.0,1.0,0.72,0.28,0.72,CC
3,90,1.0,1.0,1.0,0.0,1.0,ACC
3,90,1.0,1.0,0.71,0.29,0.71,PCC
3,90,1.0,1.0,0.87,0.13,0.87,PACC
3,90,1.0,1.0,1.0,0.0,1.0,X
3,90,1.0,1.0,0.96,0.04,0.97,MAX
3,90,1.0,1.0,0.87,0.13,0.87,T50
3,90,1.0,1.0,0.98,0.02,0.98,MS
3,90,1.0,1.0,1.0,0.0,1.0,DyS
3,90,1.0,1.0,0.98,0.02,0.98,HDy
3,90,1.0,1.0,0.98,0.02,0.98,SORD
