sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,quantifier
3,150,0.4,0.4,0.7,0.3,0.66,MAX
3,150,0.4,0.4,0.58,0.18,0.73,T50
3,150,0.4,0.4,0.67,0.27,0.68,MS
3,150,0.4,0.4,0.67,0.27,0.68,DyS
3,150,0.4,0.4,0.63,0.23,0.71,HDy
3,150,0.4,0.4,0.65,0.25,0.69,SORD
1,150,0.5,0.5,0.51,0.01,0.73,CC
1,150,0.5,0.5,0.64,0.14,0.69,ACC
1,150,0.5,0.5,0.51,0.01,0.73,PCC
1,150,0.5,0.5,0.5,0.0,0.73,PACC
1,150,0.5,0.5,0.67,0.17,0.67,X
1,150,0.5,0.5,0.67,0.17,0.67,MAX
1,150,0.5,0.5,0.62,0.12,0.7,T50
1,150,0.5,0.5,0.67,0.17,0.67,MS
1,150,0.5,0.5,0.68,0.18,0.67,DyS
1,150,0.5,0.5,0.67,0.17,0.67,HDy
1,150,0.5,0.5,0.66,0.16,0.67,SORD
2,150,0.5,0.5,0.53,0.03,0.77,CC
2,150,0.5,0.5,0.67,0.17,0.71,ACC
2,150,0.5,0.5,0.53,0.03,0.77,PCC
2,150,0.5,0.5,0.51,0.01,0.76,PACC
2,150,0.5,0.5,0.73,0.23,0.69,X
2,150,0.5,0.5,0.73,0.23,0.69,MAX
2,150,0.5,0.5,0.65,0.15,0.71,T50
2,150,0.5,0.5,0.71,0.21,0.7,MS
2,150,0.5,0.5,0.73,0.23,0.69,DyS
2,150,0.5,0.5,0.71,0.21,0.7,HDy
2,150,0.5,0.5,0.71,0.21,0.7,SORD
3,150,0.5,0.5,0.53,0.03,0.81,CC
3,150,0.5,0.5,0.67,0.17,0.76,ACC
3,150,0.5,0.5,0.55,0.05,0.81,PCC
3,150,0.5,0.5,0.54,0.04,0.81,PACC
3,150,0.5,0.5,0.75,0.25,0.72,X
3,150,0.5,0.5,0.75,0.25,0.72,MAX
3,150,0.5,0.5,0.7,0.2,0.75,T50
3,150,0.5,0.5,0.76,0.26,0.72,MS
3,150,0.5,0.5,0.78,0.28,0.7,DyS
3,150,0.5,0.5,0.77,0.27,0.71,HDy
3,150,0.5,0.5,0.75,0.25,0.72,SORD
1,150,0.6,0.6,0.53,0.07,0.76,CC
1,150,0.6,0.6,0.67,0.07,0.73,ACC
1,150,0.6,0.6,0.55,0.05,0.75,PCC
1,150,0.6,0.6,0.56,0.04,0.75,PACC
1,150,0.6,0.6,0.73,0.13,0.74,X
1,150,0.6,0.6,0.73,0.13,0.74,MAX
1,150,0.6,0.6,0.73,0.13,0.74,T50
1,150,0.6,0.6,0.74,0.14,0.75,MS
1,150,0.6,0.6,0.72,0.12,0.73,DyS
1,150,0.6,0.6,0.71,0.11,0.73,HDy
1,150,0.6,0.6,0.73,0.13,0.74,SORD
2,150,0.6,0.6,0.55,0.05,0.82,CC
2,150,0.6,0.6,0.69,0.09,0.8,ACC
2,150,0.6,0.6,0.56,0.04,0.82,PCC
2,150,0.6,0.6,0.57,0.03,0.82,PACC
2,150,0.6,0.6,0.74,0.14,0.77,X
2,150,0.6,0.6,0.74,0.14,0.77,MAX
2,150,0.6,0.6,0.8,0.2,0.77,T50
2,150,0.6,0.6,0.76,0.16,0.78,MS
2,150,0.6,0.6,0.75,0.15,0.78,DyS
2,150,0.6,0.6,0.73,0.13,0.79,HDy
2,150,0.6,0.6,0.75,0.15,0.78,SORD
3,150,0.6,0.6,0.54,0.06,0.81,CC
3,150,0.6,0.6,0.68,0.08,0.8,ACC
3,150,0.6,0.6,0.56,0.04,0.79,PCC
3,150,0.6,0.6,0.56,0.04,0.79,PACC
3,150,0.6,0.6,0.76,0.16,0.75,X
3,150,0.6,0.6,0.76,0.16,0.75,MAX
3,150,0.6,0.6,0.69,0.09,0.8,T50
3,150,0.6,0.6,0.77,0.17,0.76,MS
3,150,0.6,0.6,0.77,0.17,0.76,DyS
3,150,0.6,0.6,0.76,0.16,0.75,HDy
3,150,0.6,0.6,0.74,0.14,0.75,SORD
1,150,0.7,0.7,0.67,0.03,0.8,CC
1,150,0.7,0.7,0.86,0.16,0.75,ACC
1,150,0.7,0.7,0.64,0.06,0.8,PCC
1,150,0.7,0.7,0.69,0.01,0.78,PACC
1,150,0.7,0.7,0.89,0.19,0.74,X
1,150,0.7,0.7,0.89,0.19,0.74,MAX
1,150,0.7,0.7,0.9,0.2,0.75,T50
1,150,0.7,0.7,0.89,0.19,0.74,MS
1,150,0.7,0.7,0.88,0.18,0.75,DyS
1,150,0.7,0.7,0.88,0.18,0.75,HDy
1,150,0.7,0.7,0.89,0.19,0.74,SORD
2,150,0.7,0.7,0.68,0.02,0.73,CC
2,150,0.7,0.7,0.88,0.18,0.74,ACC
2,150,0.7,0.7,0.66,0.04,0.73,PCC
2,150,0.7,0.7,0.74,0.04,0.71,PACC
2,150,0.7,0.7,0.88,0.18,0.74,X
2,150,0.7,0.7,0.88,0.18,0.74,MAX
2,150,0.7,0.7,1.0,0.3,0.7,T50
2,150,0.7,0.7,0.91,0.21,0.73,MS
2,150,0.7,0.7,0.89,0.19,0.74,DyS
2,150,0.7,0.7,0.89,0.19,0.74,HDy
2,150,0.7,0.7,0.9,0.2,0.73,SORD
3,150,0.7,0.7,0.63,0.07,0.81,CC
3,150,0.7,0.7,0.81,0.11,0.79,ACC
3,150,0.7,0.7,0.6,0.1,0.8,PCC
3,150,0.7,0.7,0.65,0.05,0.81,PACC
3,150,0.7,0.7,0.8,0.1,0.81,X
3,150,0.7,0.7,0.8,0.1,0.81,MAX
3,150,0.7,0.7,0.86,0.16,0.81,T50
3,150,0.7,0.7,0.82,0.12,0.79,MS
3,150,0.7,0.7,0.8,0.1,0.81,DyS
3,150,0.7,0.7,0.79,0.09,0.81,HDy
3,150,0.7,0.7,0.81,0.11,0.79,SORD
1,150,0.8,0.8,0.69,0.11,0.82,CC
1,150,0.8,0.8,0.89,0.09,0.85,ACC
1,150,0.8,0.8,0.66,0.14,0.81,PCC
1,150,0.8,0.8,0.75,0.05,0.83,PACC
1,150,0.8,0.8,0.88,0.08,0.85,X
1,150,0.8,0.8,0.88,0.08,0.85,MAX
1,150,0.8,0.8,1.0,0.2,0.8,T50
1,150,0.8,0.8,0.9,0.1,0.85,MS
1,150,0.8,0.8,0.87,0.07,0.87,DyS
1,150,0.8,0.8,0.86,0.06,0.87,HDy
1,150,0.8,0.8,0.89,0.09,0.85,SORD
2,150,0.8,0.8,0.72,0.08,0.84,CC
2,150,0.8,0.8,0.93,0.13,0.84,ACC
2,150,0.8,0.8,0.68,0.12,0.81,PCC
2,150,0.8,0.8,0.78,0.02,0.83,PACC
2,150,0.8,0.8,0.93,0.13,0.84,X
2,150,0.8,0.8,0.93,0.13,0.84,MAX
2,150,0.8,0.8,1.0,0.2,0.81,T50
2,150,0.8,0.8,0.95,0.15,0.83,MS
2,150,0.8,0.8,0.89,0.09,0.84,DyS
2,150,0.8,0.8,0.88,0.08,0.85,HDy
2,150,0.8,0.8,0.94,0.14,0.84,SORD
3,150,0.8,0.8,0.68,0.12,0.8,CC
3,150,0.8,0.8,0.88,0.08,0.88,ACC
3,150,0.8,0.8,0.66,0.14,0.79,PCC
3,150,0.8,0.8,0.75,0.05,0.82,PACC
3,150,0.8,0.8,0.86,0.06,0.87,X
3,150,0.8,0.8,0.86,0.06,0.87,MAX
3,150,0.8,0.8,1.0,0.2,0.8,T50
3,150,0.8,0.8,0.9,0.1,0.88,MS
3,150,0.8,0.8,0.85,0.05,0.85,DyS
3,150,0.8,0.8,0.83,0.03,0.84,HDy
3,150,0.8,0.8,0.89,0.09,0.88,SORD
1,150,0.9,0.9,0.77,0.13,0.83,CC
1,150,0.9,0.9,1.0,0.1,0.9,ACC
1,150,0.9,0.9,0.73,0.17,0.81,PCC
1,150,0.9,0.9,0.86,0.04,0.87,PACC
1,150,0.9,0.9,0.96,0.06,0.93,X
1,150,0.9,0.9,0.96,0.06,0.93,MAX
1,150,0.9,0.9,1.0,0.1,0.9,T50
1,150,0.9,0.9,1.0,0.1,0.9,MS
1,150,0.9,0.9,0.94,0.04,0.93,DyS
1,150,0.9,0.9,0.93,0.03,0.93,HDy
1,150,0.9,0.9,0.98,0.08,0.91,SORD
2,150,0.9,0.9,0.76,0.14,0.79,CC
2,150,0.9,0.9,0.99,0.09,0.91,ACC
2,150,0.9,0.9,0.73,0.17,0.77,PCC
2,150,0.9,0.9,0.85,0.05,0.83,PACC
2,150,0.9,0.9,0.97,0.07,0.93,X
2,150,0.9,0.9,0.97,0.07,0.93,MAX
2,150,0.9,0.9,1.0,0.1,0.9,T50
2,150,0.9,0.9,1.0,0.1,0.9,MS
2,150,0.9,0.9,0.96,0.06,0.91,DyS
2,150,0.9,0.9,0.96,0.06,0.91,HDy
2,150,0.9,0.9,0.99,0.09,0.91,SORD
3,150,0.9,0.9,0.73,0.17,0.83,CC
3,150,0.9,0.9,0.94,0.04,0.93,ACC
3,150,0.9,0.9,0.7,0.2,0.79,PCC
3,150,0.9,0.9,0.82,0.08,0.87,PACC
3,150,0.9,0.9,0.92,0.02,0.9,X
3,150,0.9,0.9,0.92,0.02,0.9,MAX
3,150,0.9,0.9,1.0,0.1,0.89,T50
3,150,0.9,0.9,0.98,0.08,0.91,MS
3,150,0.9,0.9,0.91,0.01,0.91,DyS
3,150,0.9,0.9,0.91,0.01,0.91,HDy
3,150,0.9,0.9,0.93,0.03,0.91,SORD
1,150,1.0,1.0,0.83,0.17,0.83,CC
1,150,1.0,1.0,1.0,0.0,1.0,ACC
1,150,1.0,1.0,0.75,0.25,0.75,PCC
1,150,1.0,1.0,0.9,0.1,0.9,PACC
1,150,1.0,1.0,1.0,0.0,1.0,X
1,150,1.0,1.0,1.0,0.0,1.0,MAX
1,150,1.0,1.0,1.0,0.0,1.0,T50
1,150,1.0,1.0,1.0,0.0,1.0,MS
1,150,1.0,1.0,0.99,0.01,0.99,DyS
1,150,1.0,1.0,0.99,0.01,0.99,HDy
1,150,1.0,1.0,1.0,0.0,1.0,SORD
2,150,1.0,1.0,0.8,0.2,0.8,CC
2,150,1.0,1.0,1.0,0.0,1.0,ACC
2,150,1.0,1.0,0.75,0.25,0.75,PCC
2,150,1.0,1.0,0.89,0.11,0.89,PACC
2,150,1.0,1.0,1.0,0.0,1.0,X
2,150,1.0,1.0,1.0,0.0,1.0,MAX
2,150,1.0,1.0,1.0,0.0,1.0,T50
2,150,1.0,1.0,1.0,0.0,1.0,MS
2,150,1.0,1.0,1.0,0.0,1.0,DyS
2,150,1.0,1.0,0.99,0.01,0.99,HDy
2,150,1.0,1.0,1.0,0.0,1.0,SORD
3,150,1.0,1.0,0.81,0.19,0.81,CC
3,150,1.0,1.0,1.0,0.0,1.0,ACC
3,150,1.0,1.0,0.76,0.24,0.77,PCC
3,150,1.0,1.0,0.9,0.1,0.89,PACC
3,150,1.0,1.0,1.0,0.0,1.0,X
3,150,1.0,1.0,1.0,0.0,1.0,MAX
3,150,1.0,1.0,1.0,0.0,1.0,T50
3,150,1.0,1.0,1.0,0.0,1.0,MS
3,150,1.0,1.0,1.0,0.0,1.0,DyS
3,150,1.0,1.0,1.0,0.0,1.0,HDy
3,150,1.0,1.0,1.0,0.0,1.0,SORD
